"","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"7617","2016","UPPER EAST SIDE (79-96)","1539","1379","200 EAST 94TH   STREET","10128","07/27/2016",2237027,-73.9499517061996,40.7837415211821
"7618","2016","UPPER EAST SIDE (79-96)","1539","1380","200 EAST 94TH   STREET","10128","02/24/2016",890968,-73.9499517061996,40.7837415211821
"7619","2016","UPPER EAST SIDE (79-96)","1539","1382","200 EAST 94TH   STREET","10128","03/31/2016",848539,-73.9499517061996,40.7837415211821
"7620","2016","UPPER EAST SIDE (79-96)","1539","1383","200 EAST 94TH   STREET","10128","01/21/2016",1430650,-73.9499517061996,40.7837415211821
"7621","2016","UPPER EAST SIDE (79-96)","1539","1386","200 EAST 94TH   STREET","10128","03/01/2016",2349319,-73.9499517061996,40.7837415211821
"7622","2016","UPPER EAST SIDE (79-96)","1539","1387","200 EAST 94TH   STREET","10128","03/02/2016",1910911,-73.9499517061996,40.7837415211821
"7623","2016","UPPER EAST SIDE (79-96)","1539","1389","200 EAST 94TH   STREET","10128","01/14/2016",924922,-73.9499517061996,40.7837415211821
"7624","2016","UPPER EAST SIDE (79-96)","1539","1390","200 EAST 94TH   STREET","10128","01/14/2016",2038193,-73.9499517061996,40.7837415211821
"7625","2016","UPPER EAST SIDE (79-96)","1539","1391","200 EAST 94TH   STREET","10128","03/10/2016",754984,-73.9499517061996,40.7837415211821
"7626","2016","UPPER EAST SIDE (79-96)","1539","1392","200 EAST 94TH   STREET","10128","03/15/2016",1296524,-73.9499517061996,40.7837415211821
"7627","2016","UPPER EAST SIDE (79-96)","1539","1394","200 EAST 94TH   STREET","10128","01/14/2016",618536,-73.9499517061996,40.7837415211821
"7628","2016","UPPER EAST SIDE (79-96)","1539","1395","200 EAST 94TH   STREET","10128","02/26/2016",975920,-73.9499517061996,40.7837415211821
"7629","2016","UPPER EAST SIDE (79-96)","1539","1396","200 EAST 94TH   STREET","10128","03/01/2016",745799,-73.9499517061996,40.7837415211821
"7630","2016","UPPER EAST SIDE (79-96)","1539","1397","200 EAST 94TH   STREET","10128","07/12/2016",521001,-73.9499517061996,40.7837415211821
"7631","2016","UPPER EAST SIDE (79-96)","1539","1398","200 EAST 94TH   STREET","10128","01/29/2016",1415305,-73.9499517061996,40.7837415211821
"7632","2016","UPPER EAST SIDE (79-96)","1539","1399","200 EAST 94TH   STREET","10128","04/20/2016",1009246,-73.9499517061996,40.7837415211821
"7633","2016","UPPER EAST SIDE (79-96)","1539","1400","200 EAST 94TH   STREET","10128","04/18/2016",843410,-73.9499517061996,40.7837415211821
"7634","2016","UPPER EAST SIDE (79-96)","1539","1401","200 EAST 94TH   STREET","10128","03/15/2016",899494,-73.9499517061996,40.7837415211821
"7635","2016","UPPER EAST SIDE (79-96)","1539","1402","200 EAST 94TH   STREET","10128","02/29/2016",1793011,-73.9499517061996,40.7837415211821
"7636","2016","UPPER EAST SIDE (79-96)","1539","1403","200 EAST 94TH   STREET","10128","06/24/2016",1059448,-73.9499517061996,40.7837415211821
"7637","2016","UPPER EAST SIDE (79-96)","1539","1404","200 EAST 94TH   STREET","10128","02/09/2016",1731043,-73.9499517061996,40.7837415211821
"7638","2016","UPPER EAST SIDE (79-96)","1539","1405","200 EAST 94TH   STREET","10128","09/12/2016",1675227,-73.9499517061996,40.7837415211821
"7639","2016","UPPER EAST SIDE (79-96)","1539","1406","200 EAST 94TH   STREET","10128","07/18/2016",982226,-73.9499517061996,40.7837415211821
"7640","2016","UPPER EAST SIDE (79-96)","1539","1407","200 EAST 94TH   STREET","10128","02/11/2016",2374794,-73.9499517061996,40.7837415211821
"7641","2016","UPPER EAST SIDE (79-96)","1539","1408","200 EAST 94TH   STREET","10128","02/18/2016",2026173,-73.9499517061996,40.7837415211821
"7642","2016","UPPER EAST SIDE (79-96)","1539","1409","200 EAST 94TH   STREET","10128","03/17/2016",894374,-73.9499517061996,40.7837415211821
"7643","2016","UPPER EAST SIDE (79-96)","1539","1410","200 EAST 94TH   STREET","10128","03/09/2016",1042031,-73.9499517061996,40.7837415211821
"7644","2016","UPPER EAST SIDE (79-96)","1539","1412","200 EAST 94TH   STREET","10128","06/01/2016",2192705,-73.9499517061996,40.7837415211821
"7645","2016","UPPER EAST SIDE (79-96)","1539","1414","200 EAST 94TH   STREET","10128","01/06/2016",1787075,-73.9499517061996,40.7837415211821
"7646","2016","UPPER EAST SIDE (79-96)","1539","1415","200 EAST 94TH   STREET","10128","07/27/2016",872194,-73.9499517061996,40.7837415211821
"7647","2016","UPPER EAST SIDE (79-96)","1539","1417","200 EAST 94TH   STREET","10128","04/06/2016",679621,-73.9499517061996,40.7837415211821
"7648","2016","UPPER EAST SIDE (79-96)","1539","1418","200 EAST 94TH   STREET","10128","03/22/2016",633782,-73.9499517061996,40.7837415211821
"7649","2016","UPPER EAST SIDE (79-96)","1539","1421","200 EAST 94TH   STREET","10128","01/12/2016",745667,-73.9499517061996,40.7837415211821
"7650","2016","UPPER EAST SIDE (79-96)","1539","1422","200 EAST 94TH   STREET","10128","03/07/2016",904595,-73.9499517061996,40.7837415211821
"7651","2016","UPPER EAST SIDE (79-96)","1539","1423","200 EAST 94TH   STREET","10128","01/15/2016",1533310,-73.9499517061996,40.7837415211821
"7652","2016","UPPER EAST SIDE (79-96)","1539","1424","200 EAST 94TH   STREET","10128","08/16/2016",919836,-73.9499517061996,40.7837415211821
"7653","2016","UPPER EAST SIDE (79-96)","1539","1425","200 EAST 94TH   STREET","10128","11/28/2016",1633577,-73.9499517061996,40.7837415211821
"7654","2016","UPPER EAST SIDE (79-96)","1539","1426","200 EAST 94TH   STREET","10128","06/23/2016",1665088,-73.9499517061996,40.7837415211821
"7655","2016","UPPER EAST SIDE (79-96)","1539","1427","200 EAST 94TH   STREET","10128","07/14/2016",2507498,-73.9499517061996,40.7837415211821
"7656","2016","UPPER EAST SIDE (79-96)","1539","1428","200 EAST 94TH   STREET","10128","02/22/2016",2037055,-73.9499517061996,40.7837415211821
"7657","2016","UPPER EAST SIDE (79-96)","1539","1429","200 EAST 94TH   STREET","10128","02/01/2016",940917,-73.9499517061996,40.7837415211821
"7658","2016","UPPER EAST SIDE (79-96)","1539","1432","200 EAST 94TH   STREET","10128","03/09/2016",2056457,-73.9499517061996,40.7837415211821
"7659","2016","UPPER EAST SIDE (79-96)","1539","1433","200 EAST 94TH   STREET","10128","03/09/2016",2267631,-73.9499517061996,40.7837415211821
"7660","2016","UPPER EAST SIDE (79-96)","1539","1434","200 EAST 94TH   STREET","10128","01/11/2016",848601,-73.9499517061996,40.7837415211821
"7661","2016","UPPER EAST SIDE (79-96)","1539","1438","200 EAST 94TH   STREET","10128","03/04/2016",1715850,-73.9499517061996,40.7837415211821
"7662","2016","UPPER EAST SIDE (79-96)","1539","1439","200 EAST 94TH   STREET","10128","02/09/2016",970762,-73.9499517061996,40.7837415211821
"7663","2016","UPPER EAST SIDE (79-96)","1539","1440","200 EAST 94TH   STREET","10128","02/22/2016",2983493,-73.9499517061996,40.7837415211821
"7664","2016","UPPER EAST SIDE (79-96)","1539","1443","200 EAST 94TH   STREET","10128","01/12/2016",710188,-73.9499517061996,40.7837415211821
"7665","2016","UPPER EAST SIDE (79-96)","1539","1444","200 EAST 94TH   STREET","10128","07/08/2016",613541,-73.9499517061996,40.7837415211821
"7666","2016","UPPER EAST SIDE (79-96)","1539","1445","200 EAST 94TH   STREET","10128","09/01/2016",1736082,-73.9499517061996,40.7837415211821
"7667","2016","UPPER EAST SIDE (79-96)","1539","1446","200 EAST 94TH   STREET","10128","04/28/2016",1021086,-73.9499517061996,40.7837415211821
"7668","2016","UPPER EAST SIDE (79-96)","1539","1447","200 EAST 94TH   STREET","10128","07/13/2016",2196083,-73.9499517061996,40.7837415211821
"7669","2016","UPPER EAST SIDE (79-96)","1539","1449","200 EAST 94TH   STREET","10128","05/26/2016",1864345,-73.9499517061996,40.7837415211821
"7670","2016","UPPER EAST SIDE (79-96)","1539","1450","200 EAST 94TH   STREET","10128","01/15/2016",858760,-73.9499517061996,40.7837415211821
"7671","2016","UPPER EAST SIDE (79-96)","1539","1451","200 EAST 94TH   STREET","10128","02/19/2016",1761619,-73.9499517061996,40.7837415211821
"7672","2016","UPPER EAST SIDE (79-96)","1539","1453","200 EAST 94TH   STREET","10128","01/05/2016",935133,-73.9499517061996,40.7837415211821
"7673","2016","UPPER EAST SIDE (79-96)","1539","1457","200 EAST 94TH   STREET","10128","04/22/2016",1042054,-73.9499517061996,40.7837415211821
"7674","2016","UPPER EAST SIDE (79-96)","1539","1459","200 EAST 94TH   STREET","10128","05/05/2016",1710732,-73.9499517061996,40.7837415211821
"7675","2016","UPPER EAST SIDE (79-96)","1539","1460","200 EAST 94TH   STREET","10128","02/04/2016",940234,-73.9499517061996,40.7837415211821
"7676","2016","UPPER EAST SIDE (79-96)","1539","1461","200 EAST 94TH   STREET","10128","04/13/2016",3353536,-73.9499517061996,40.7837415211821
"7677","2016","UPPER EAST SIDE (79-96)","1539","1462","200 EAST 94TH   STREET","10128","01/05/2016",1200599,-73.9499517061996,40.7837415211821
"7678","2016","UPPER EAST SIDE (79-96)","1539","1463","200 EAST 94TH   STREET","10128","04/26/2016",2094994,-73.9499517061996,40.7837415211821
"7679","2016","UPPER EAST SIDE (79-96)","1539","1465","200 EAST 94TH   STREET","10128","01/25/2016",1832871,-73.9499517061996,40.7837415211821
"7680","2016","UPPER EAST SIDE (79-96)","1539","1466","200 EAST 94TH   STREET","10128","02/02/2016",1644601,-73.9499517061996,40.7837415211821
"7681","2016","UPPER EAST SIDE (79-96)","1539","1467","200 EAST 94TH   STREET","10128","02/29/2016",4283723,-73.9499517061996,40.7837415211821
"7682","2016","UPPER EAST SIDE (79-96)","1539","1471","200 EAST 94TH   STREET","10128","01/08/2016",1680187,-73.9499517061996,40.7837415211821
"7683","2016","UPPER EAST SIDE (79-96)","1539","1473","200 EAST 94TH   STREET","10128","02/02/2016",950435,-73.9499517061996,40.7837415211821
"7684","2016","UPPER EAST SIDE (79-96)","1539","1474","200 EAST 94TH   STREET","10128","01/21/2016",3180578,-73.9499517061996,40.7837415211821
"7685","2016","UPPER EAST SIDE (79-96)","1539","1476","200 EAST 94TH   STREET","10128","03/08/2016",2125313,-73.9499517061996,40.7837415211821
"7686","2016","UPPER EAST SIDE (79-96)","1539","1477","200 EAST 94TH   STREET","10128","04/11/2016",868980,-73.9499517061996,40.7837415211821
"7687","2016","UPPER EAST SIDE (79-96)","1539","1478","200 EAST 94TH   STREET","10128","03/17/2016",1853299,-73.9499517061996,40.7837415211821
"7688","2016","UPPER EAST SIDE (79-96)","1539","1481","200 EAST 94TH   STREET","10128","01/07/2016",690976,-73.9499517061996,40.7837415211821
"7689","2016","UPPER EAST SIDE (79-96)","1539","1484","200 EAST 94TH   STREET","10128","01/08/2016",3727329,-73.9499517061996,40.7837415211821
"7690","2016","UPPER EAST SIDE (79-96)","1539","1485","200 EAST 94TH   STREET","10128","01/28/2016",1552925,-73.9499517061996,40.7837415211821
"7691","2016","UPPER EAST SIDE (79-96)","1539","1487","200 EAST 94TH   STREET","10128","01/28/2016",1246459,-73.9499517061996,40.7837415211821
"7692","2016","UPPER EAST SIDE (79-96)","1539","1488","200 EAST 94TH   STREET","10128","01/26/2016",2731210,-73.9499517061996,40.7837415211821
"7693","2016","UPPER EAST SIDE (79-96)","1539","1493","200 EAST 94TH   STREET","10128","10/07/2016",4416209,-73.9499517061996,40.7837415211821
"7694","2016","UPPER EAST SIDE (79-96)","1539","1494","200 EAST 94TH   STREET","10128","01/07/2016",986814,-73.9499517061996,40.7837415211821
"7695","2016","UPPER EAST SIDE (79-96)","1539","1496","200 EAST 94TH   STREET","10128","03/25/2016",1108297,-73.9499517061996,40.7837415211821
"7696","2016","UPPER EAST SIDE (79-96)","1539","1499","200 EAST 94TH   STREET","10128","04/18/2016",904653,-73.9499517061996,40.7837415211821
"7697","2016","UPPER EAST SIDE (79-96)","1539","1500","200 EAST 94TH   STREET","10128","02/09/2016",3567427,-73.9499517061996,40.7837415211821
"7698","2016","UPPER EAST SIDE (79-96)","1539","1502","200 EAST 94TH   STREET","10128","02/23/2016",4007405,-73.9499517061996,40.7837415211821
"7699","2016","UPPER EAST SIDE (79-96)","1539","1504","200 EAST 94TH   STREET","10128","04/21/2016",1756665,-73.9499517061996,40.7837415211821
"7700","2016","UPPER EAST SIDE (79-96)","1539","1505","200 EAST 94TH   STREET","10128","02/04/2016",1028650,-73.9499517061996,40.7837415211821
"7701","2016","UPPER EAST SIDE (79-96)","1539","1507","200 EAST 94TH   STREET","10128","06/15/2016",1261761,-73.9499517061996,40.7837415211821
"7702","2016","UPPER EAST SIDE (79-96)","1539","1508","200 EAST 94TH   STREET","10128","04/27/2016",2832315,-73.9499517061996,40.7837415211821
"7703","2016","UPPER EAST SIDE (79-96)","1539","1509","200 EAST 94TH   STREET","10128","03/02/2016",1184685,-73.9499517061996,40.7837415211821
"7704","2016","UPPER EAST SIDE (79-96)","1539","1510","200 EAST 94TH   STREET","10128","01/05/2016",1776978,-73.9499517061996,40.7837415211821
"7705","2016","UPPER EAST SIDE (79-96)","1539","1511","200 EAST 94TH   STREET","10128","02/08/2016",1766857,-73.9499517061996,40.7837415211821
"7706","2016","UPPER EAST SIDE (79-96)","1539","1515","200 EAST 94TH   STREET","10128","02/19/2016",2237624,-73.9499517061996,40.7837415211821
"7707","2016","UPPER EAST SIDE (79-96)","1539","1516","200 EAST 94TH   STREET","10128","03/31/2016",930132,-73.9499517061996,40.7837415211821
"7708","2016","UPPER EAST SIDE (79-96)","1539","1517","200 EAST 94TH   STREET","10128","06/22/2016",1914451,-73.9499517061996,40.7837415211821
"7709","2016","UPPER EAST SIDE (79-96)","1539","1518","200 EAST 94TH   STREET","10128","01/15/2016",1715954,-73.9499517061996,40.7837415211821
"7710","2016","UPPER EAST SIDE (79-96)","1539","1520","200 EAST 94TH   STREET","10128","01/20/2016",2967125,-73.9499517061996,40.7837415211821
"7711","2016","UPPER EAST SIDE (79-96)","1539","1522","200 EAST 94TH   STREET","10128","01/07/2016",2436012,-73.9499517061996,40.7837415211821
"7712","2016","UPPER EAST SIDE (79-96)","1539","1527","200 EAST 94TH   STREET","10128","02/12/2016",2931496,-73.9499517061996,40.7837415211821
"7713","2016","UPPER EAST SIDE (79-96)","1539","1528","200 EAST 94TH   STREET","10128","02/24/2016",1239174,-73.9499517061996,40.7837415211821
"7714","2016","UPPER EAST SIDE (79-96)","1539","1530","200 EAST 94TH   STREET","10128","01/12/2016",1126745,-73.9499517061996,40.7837415211821
"7715","2016","UPPER EAST SIDE (79-96)","1539","1534","200 EAST 94TH   STREET","10128","01/22/2016",833098,-73.9499517061996,40.7837415211821
"7716","2016","UPPER EAST SIDE (79-96)","1539","1535","200 EAST 94TH   STREET","10128","01/05/2016",1731100,-73.9499517061996,40.7837415211821
"7717","2016","UPPER EAST SIDE (79-96)","1539","1541","200 EAST 94TH   STREET","10128","01/08/2016",1807625,-73.9499517061996,40.7837415211821
"7718","2016","UPPER EAST SIDE (79-96)","1539","1543","200 EAST 94TH   STREET","10128","11/18/2016",3238038,-73.9499517061996,40.7837415211821
"7719","2016","UPPER EAST SIDE (79-96)","1539","1545","200 EAST 94TH   STREET","10128","02/22/2016",4135019,-73.9499517061996,40.7837415211821
"7720","2016","UPPER EAST SIDE (79-96)","1539","1548","200 EAST 94TH   STREET","10128","12/21/2016",3805492,-73.9499517061996,40.7837415211821
"7721","2016","UPPER EAST SIDE (79-96)","1539","1549","200 EAST 94TH   STREET","10128","06/10/2016",1277092,-73.9499517061996,40.7837415211821
"7722","2016","UPPER EAST SIDE (79-96)","1539","1553","200 EAST 94TH   STREET","10128","01/22/2016",1914499,-73.9499517061996,40.7837415211821
"7723","2016","UPPER EAST SIDE (79-96)","1539","1555","200 EAST 94TH   STREET","10128","01/13/2016",1052374,-73.9499517061996,40.7837415211821
"7724","2016","UPPER EAST SIDE (79-96)","1539","1556","200 EAST 94TH   STREET","10128","02/29/2016",2992629,-73.9499517061996,40.7837415211821
"7725","2016","UPPER EAST SIDE (79-96)","1539","1559","200 EAST 94TH   STREET","10128","02/03/2016",2354178,-73.9499517061996,40.7837415211821
"7726","2016","UPPER EAST SIDE (79-96)","1539","1561","200 EAST 94TH   STREET","10128","02/04/2016",1859864,-73.9499517061996,40.7837415211821
"7727","2016","UPPER EAST SIDE (79-96)","1539","1563","200 EAST 94TH   STREET","10128","05/10/2016",1279221,-73.9499517061996,40.7837415211821
"7728","2016","UPPER EAST SIDE (79-96)","1539","1564","200 EAST 94TH   STREET","10128","01/25/2016",2324242,-73.9499517061996,40.7837415211821
"7729","2016","UPPER EAST SIDE (79-96)","1539","1565","200 EAST 94TH   STREET","10128","08/03/2016",3003489,-73.9499517061996,40.7837415211821
"7730","2016","UPPER EAST SIDE (79-96)","1539","1568","200 EAST 94TH   STREET","10128","07/26/2016",3636464,-73.9499517061996,40.7837415211821
"7731","2016","UPPER EAST SIDE (79-96)","1539","1569","200 EAST 94TH   STREET","10128","01/11/2016",920732,-73.9499517061996,40.7837415211821
"7732","2016","UPPER EAST SIDE (79-96)","1539","1570","200 EAST 94TH   STREET","10128","04/14/2016",2995570,-73.9499517061996,40.7837415211821
"7733","2016","UPPER EAST SIDE (79-96)","1539","1573","200 EAST 94TH   STREET","10128","01/20/2016",1899144,-73.9499517061996,40.7837415211821
"7734","2016","UPPER EAST SIDE (79-96)","1539","1577","200 EAST 94TH   STREET","10128","01/29/2016",1169739,-73.9499517061996,40.7837415211821
"7735","2016","UPPER EAST SIDE (79-96)","1539","1580","200 EAST 94TH   STREET","10128","01/12/2016",1694909,-73.9499517061996,40.7837415211821
"7736","2016","UPPER EAST SIDE (79-96)","1539","1581","200 EAST 94TH   STREET","10128","09/27/2016",1805284,-73.9499517061996,40.7837415211821
"7737","2016","UPPER EAST SIDE (79-96)","1539","1582","200 EAST 94TH   STREET","10128","01/13/2016",1072777,-73.9499517061996,40.7837415211821
"7738","2016","UPPER EAST SIDE (79-96)","1539","1584","200 EAST 94TH   STREET","10128","01/27/2016",1832991,-73.9499517061996,40.7837415211821
"7739","2016","UPPER EAST SIDE (79-96)","1539","1585","200 EAST 94TH   STREET","10128","01/26/2016",1053124,-73.9499517061996,40.7837415211821
"7740","2016","UPPER EAST SIDE (79-96)","1539","1586","200 EAST 94TH   STREET","10128","01/20/2016",3036951,-73.9499517061996,40.7837415211821
"7741","2016","UPPER EAST SIDE (79-96)","1539","1587","200 EAST 94TH   STREET","10128","09/07/2016",3001555,-73.9499517061996,40.7837415211821
"7742","2016","UPPER EAST SIDE (79-96)","1540","1052","206 E 95TH STREET","10128","05/19/2016",555000,-73.9490161347528,40.7841665448965
"7743","2016","UPPER EAST SIDE (79-96)","1540","1053","206 EAST 95TH   STREET","10128","12/22/2016",530000,-73.9490161347528,40.7841665448965
"7744","2016","UPPER EAST SIDE (79-96)","1540","1059","206 EAST 95TH STREET","10128","12/22/2016",690000,-73.9490161347528,40.7841665448965
"7745","2016","UPPER EAST SIDE (79-96)","1540","1065","206 EAST 95TH   STREET","10128","04/18/2016",650000,-73.9490161347528,40.7841665448965
"7746","2016","UPPER EAST SIDE (79-96)","1540","1083","206 EAST 95TH   STREET","10128","05/25/2016",810000,-73.9490161347528,40.7841665448965
"7747","2016","UPPER EAST SIDE (79-96)","1540","1085","206 EAST 95TH   STREET","10128","08/31/2016",815000,-73.9490161347528,40.7841665448965
"7748","2016","UPPER EAST SIDE (79-96)","1540","1214","212 EAST 95TH STREET","10128","09/28/2016",1037500,-73.9489403287955,40.7841335745246
"7749","2016","UPPER EAST SIDE (79-96)","1540","1223","212 EAST 95TH   STREET","10128","09/06/2016",2180250,-73.9489403287955,40.7841335745246
"7750","2016","UPPER EAST SIDE (79-96)","1540","34","226 EAST 95TH STREET, 104","10128","12/21/2016",765000,-73.9487598375162,40.7840566418568
"7751","2016","UPPER EAST SIDE (79-96)","1540","34","226 EAST 95TH STREET, 201","10128","08/09/2016",337500,-73.9487598375162,40.7840566418568
"7752","2016","UPPER EAST SIDE (79-96)","1540","35","224 EAST 95TH   STREET, 5C","10128","07/18/2016",355000,-73.9487851061013,40.784067632026
"7753","2016","UPPER EAST SIDE (79-96)","1542","1017","301 EAST 79TH   STREET","10075","06/08/2016",1175000,-73.9546928899445,40.7731927155967
"7754","2016","UPPER EAST SIDE (79-96)","1542","1030","301 EAST 79TH STREET","10075","03/15/2016",1285000,-73.9546928899445,40.7731927155967
"7755","2016","UPPER EAST SIDE (79-96)","1542","1096","301 EAST 79TH   STREET","10075","12/30/2016",400000,-73.9546928899445,40.7731927155967
"7756","2016","UPPER EAST SIDE (79-96)","1542","1099","301 EAST 79TH   STREET","10075","09/09/2016",870000,-73.9546928899445,40.7731927155967
"7757","2016","UPPER EAST SIDE (79-96)","1542","1132","301 EAST 79TH   STREET","10075","09/01/2016",985000,-73.9546928899445,40.7731927155967
"7758","2016","UPPER EAST SIDE (79-96)","1542","1151","301 EAST 79TH   STREET","10075","09/06/2016",3150000,-73.9546928899445,40.7731927155967
"7759","2016","UPPER EAST SIDE (79-96)","1542","1185","301 EAST 79TH   STREET","10075","12/16/2016",895000,-73.9546928899445,40.7731927155967
"7760","2016","UPPER EAST SIDE (79-96)","1542","1325","301 EAST 79TH   STREET","10075","10/14/2016",900000,-73.9546928899445,40.7731927155967
"7761","2016","UPPER EAST SIDE (79-96)","1542","1343","301 EAST 79TH   STREET","10075","04/15/2016",1630000,-73.9546928899445,40.7731927155967
"7762","2016","UPPER EAST SIDE (79-96)","1542","1365","301 EAST 79TH   STREET","10075","12/15/2016",260000,-73.9546928899445,40.7731927155967
"7763","2016","UPPER EAST SIDE (79-96)","1542","1379","301 EAST 79TH   STREET","10075","06/08/2016",910000,-73.9546928899445,40.7731927155967
"7764","2016","UPPER EAST SIDE (79-96)","1542","14","325 EAST 79TH STREET, 6C","10075","06/22/2016",1250000,-73.9542886383552,40.7730251268712
"7765","2016","UPPER EAST SIDE (79-96)","1542","1418","301 EAST 79TH   STREET","10075","04/06/2016",1865100,-73.9546928899445,40.7731927155967
"7766","2016","UPPER EAST SIDE (79-96)","1542","1518","301 EAST 79TH   STREET","10075","01/28/2016",875000,-73.9546928899445,40.7731927155967
"7767","2016","UPPER EAST SIDE (79-96)","1542","19","333 EAST 79TH   STREET, 2M","10075","08/22/2016",679000,-73.9541514826019,40.7729674328635
"7768","2016","UPPER EAST SIDE (79-96)","1542","19","333 EAST 79TH   STREET, 2R","10075","11/09/2016",567000,-73.9541514826019,40.7729674328635
"7769","2016","UPPER EAST SIDE (79-96)","1542","19","333 EAST 79TH   STREET, 6X","10075","09/19/2016",1340000,-73.9541514826019,40.7729674328635
"7770","2016","UPPER EAST SIDE (79-96)","1542","19","333 EAST 79TH STREET, 12W","10075","06/09/2016",849000,-73.9541514826019,40.7729674328635
"7771","2016","UPPER EAST SIDE (79-96)","1542","19","333 EAST 79TH STREET, 16X","10075","09/28/2016",1430000,-73.9541514826019,40.7729674328635
"7772","2016","UPPER EAST SIDE (79-96)","1542","19","333 EAST 79TH STREET, 1S","10075","04/26/2016",675000,-73.9541514826019,40.7729674328635
"7773","2016","UPPER EAST SIDE (79-96)","1542","19","333 EAST 79TH STREET, 7M","10075","03/17/2016",690000,-73.9541514826019,40.7729674328635
"7774","2016","UPPER EAST SIDE (79-96)","1542","19","340 EAST 80 STREET, 10C","10075","10/03/2016",1465000,-73.953230490549,40.7734501367267
"7775","2016","UPPER EAST SIDE (79-96)","1542","19","340 EAST 80TH  STREET, 7L","10075","05/02/2016",413000,-73.953230490549,40.7734501367267
"7776","2016","UPPER EAST SIDE (79-96)","1542","19","340 EAST 80TH STREET, 12C","10075","08/11/2016",1425000,-73.953230490549,40.7734501367267
"7777","2016","UPPER EAST SIDE (79-96)","1542","19","340 EAST 80TH STREET, 17D","10075","11/16/2016",1300000,-73.953230490549,40.7734501367267
"7778","2016","UPPER EAST SIDE (79-96)","1542","19","340 EAST 80TH STREET, 21A","10075","08/08/2016",610000,-73.953230490549,40.7734501367267
"7779","2016","UPPER EAST SIDE (79-96)","1542","19","340 EAST 80TH STREET, 21H","10075","03/28/2016",695000,-73.953230490549,40.7734501367267
"7780","2016","UPPER EAST SIDE (79-96)","1542","33","330 EAST 80TH STREET, 2-O","10075","09/27/2016",642500,-73.9533676464985,40.7735078318265
"7781","2016","UPPER EAST SIDE (79-96)","1542","33","330 EAST 80TH STREET, 3R","10075","09/20/2016",725000,-73.9533676464985,40.7735078318265
"7782","2016","UPPER EAST SIDE (79-96)","1542","33","330 EAST 80TH STREET, 4L","10075","09/26/2016",683000,-73.9533676464985,40.7735078318265
"7783","2016","UPPER EAST SIDE (79-96)","1542","33","330 EAST 80TH STREET, 5B","10075","06/09/2016",525000,-73.9533676464985,40.7735078318265
"7784","2016","UPPER EAST SIDE (79-96)","1542","33","330 EAST 80TH STREET, 6E","10075","04/28/2016",375000,-73.9533676464985,40.7735078318265
"7785","2016","UPPER EAST SIDE (79-96)","1542","33","330 EAST 80TH STREET, 7L","10075","04/25/2016",625000,-73.9533676464985,40.7735078318265
"7786","2016","UPPER EAST SIDE (79-96)","1543","1032","345 EAST 80TH   STREET","10075","07/12/2016",740000,-73.9531294139845,40.7734281377469
"7787","2016","UPPER EAST SIDE (79-96)","1543","1046","345 EAST 80TH","10075","09/08/2016",1082000,-73.9531294139845,40.7734281377469
"7788","2016","UPPER EAST SIDE (79-96)","1543","1124","345 EAST 80TH  STREET","10075","03/29/2016",821000,-73.9531294139845,40.7734281377469
"7789","2016","UPPER EAST SIDE (79-96)","1543","1132","345 EAST 80TH   STREET","10075","05/11/2016",216550,-73.9531294139845,40.7734281377469
"7790","2016","UPPER EAST SIDE (79-96)","1543","1154","345 EAST 80TH STREET","10075","03/30/2016",817000,-73.9531294139845,40.7734281377469
"7791","2016","UPPER EAST SIDE (79-96)","1543","1227","345 EAST 80TH STREET","10075","01/28/2016",790000,-73.9531294139845,40.7734281377469
"7792","2016","UPPER EAST SIDE (79-96)","1543","1279","345 EAST 80TH STREET","10075","08/23/2016",755832,-73.9531294139845,40.7734281377469
"7793","2016","UPPER EAST SIDE (79-96)","1543","1309","345 EAST 80TH STREET","10075","09/29/2016",735000,-73.9531294139845,40.7734281377469
"7794","2016","UPPER EAST SIDE (79-96)","1543","1318","345 EAST 80TH STREET","10075","08/01/2016",775000,-73.9531294139845,40.7734281377469
"7795","2016","UPPER EAST SIDE (79-96)","1543","14","325 EAST 80 STREET, #1A","10075","11/29/2016",860000,-73.9533928983945,40.7735380341676
"7796","2016","UPPER EAST SIDE (79-96)","1543","14","325 EAST 80TH STREET, 1D","10075","02/29/2016",427000,-73.9533928983945,40.7735380341676
"7797","2016","UPPER EAST SIDE (79-96)","1543","14","325 EAST 80TH STREET, 6D","10075","05/05/2016",605000,-73.9533928983945,40.7735380341676
"7798","2016","UPPER EAST SIDE (79-96)","1543","18","333 EAST 80TH STREET, 2D","10075","05/16/2016",520000,-73.9532882266125,40.7734940759646
"7799","2016","UPPER EAST SIDE (79-96)","1544","1038","350 EAST 82ND STREET","10028","12/20/2016",780000,-73.9524316367622,40.7747782630644
"7800","2016","UPPER EAST SIDE (79-96)","1544","1068","350 EAST 82ND STREET","10028","07/11/2016",645000,-73.9524316367622,40.7747782630644
"7801","2016","UPPER EAST SIDE (79-96)","1544","1071","350 EAST 82ND STREET","10028","04/15/2016",1720000,-73.9524316367622,40.7747782630644
"7802","2016","UPPER EAST SIDE (79-96)","1544","1080","350 EAST 82ND STREET","10028","07/12/2016",825000,-73.9524316367622,40.7747782630644
