"Year","Distance","BLOCK","avg.index"
2014,"2 blocks right",1471,125.269202499975
2014,"2 blocks right",1472,125.269202499975
2014,"2 blocks right",1469,125.269202499975
2014,"2 blocks right",1473,125.269202499975
2014,"3-4 blocks right",1590,110.932511251784
2014,"3-4 blocks right",1576,110.932511251784
2014,"3-4 blocks right",1577,110.932511251784
2014,"3-4 blocks right",1483,110.932511251784
2014,"3-4 blocks right",1484,110.932511251784
2014,"3-4 blocks right",1487,110.932511251784
2014,"3-4 blocks right",1489,110.932511251784
2014,"3-4 blocks right",1490,110.932511251784
2014,"3-4 blocks right",1578,110.932511251784
2014,"3-4 blocks right",1579,110.932511251784
2014,"3-4 blocks right",1580,110.932511251784
2014,"3-4 blocks right",1581,110.932511251784
2014,"3-4 blocks right",1582,110.932511251784
2014,"3-4 blocks right",1583,110.932511251784
2014,"3-4 blocks right",1584,110.932511251784
2014,"3-4 blocks right",1585,110.932511251784
2014,"3-4 blocks right",1586,110.932511251784
2014,"3-4 blocks right",1589,110.932511251784
2014,"4-5 blocks left",1386,164.317602309048
2014,"4-5 blocks left",1390,164.317602309048
2014,"4-5 blocks left",1393,164.317602309048
2014,"4-5 blocks left",1387,164.317602309048
2014,"4-5 blocks left",1385,164.317602309048
2014,"4-5 blocks left",1602,164.317602309048
2014,"4-5 blocks left",1383,164.317602309048
2014,"4-5 blocks left",1388,164.317602309048
2014,"4-5 blocks left",1389,164.317602309048
2014,"4-5 blocks left",1505,164.317602309048
2014,"4-5 blocks left",1506,164.317602309048
2014,"4-5 blocks left",1507,164.317602309048
2014,"4-5 blocks left",1392,164.317602309048
2014,"4-5 blocks left",1494,164.317602309048
2014,"4-5 blocks left",1495,164.317602309048
2014,"4-5 blocks left",1496,164.317602309048
2014,"4-5 blocks left",1384,164.317602309048
2014,"4-5 blocks left",1500,164.317602309048
2014,"4-5 blocks left",1499,164.317602309048
2014,"4-5 blocks left",1501,164.317602309048
2014,"4-5 blocks left",1503,164.317602309048
2014,"4-5 blocks left",1504,164.317602309048
2014,"4-5 blocks left",1491,164.317602309048
2014,"4-5 blocks left",1492,164.317602309048
2014,"4-5 blocks left",1391,164.317602309048
2014,"4-5 blocks left",1493,164.317602309048
2014,"4-5 blocks left",1498,164.317602309048
2014,"4-5 blocks left",1497,164.317602309048
2014,"4-5 blocks left",1502,164.317602309048
2014,"other",1309,339.221619606878
2014,"other",1375,339.221619606878
2014,"other",1376,339.221619606878
2014,"other",1377,339.221619606878
2014,"other",1378,339.221619606878
2014,"other",1379,339.221619606878
2014,"other",1380,339.221619606878
2014,"other",1381,339.221619606878
2014,"other",1382,339.221619606878
2014,"other",1769,339.221619606878
2014,"other",1770,339.221619606878
2014,"other",1771,339.221619606878
2014,"other",1773,339.221619606878
2014,"other",1777,339.221619606878
2014,"other",1778,339.221619606878
2014,"other",1783,339.221619606878
2014,"other",1784,339.221619606878
2014,"other",1785,339.221619606878
2014,"other",1788,339.221619606878
2014,"other",1789,339.221619606878
2014,"other",1395,339.221619606878
2014,"other",1396,339.221619606878
2014,"other",1397,339.221619606878
2014,"other",1398,339.221619606878
2014,"other",1399,339.221619606878
2014,"other",1400,339.221619606878
2014,"other",1401,339.221619606878
2014,"other",1402,339.221619606878
2014,"other",1604,339.221619606878
2014,"other",1607,339.221619606878
2014,"other",1608,339.221619606878
2014,"other",1613,339.221619606878
2014,"other",1614,339.221619606878
2014,"other",1615,339.221619606878
2014,"other",1616,339.221619606878
2014,"other",1621,339.221619606878
2014,"other",1456,339.221619606878
2014,"other",1457,339.221619606878
2014,"other",1458,339.221619606878
2014,"other",1415,339.221619606878
2014,"other",1416,339.221619606878
2014,"other",1417,339.221619606878
2014,"other",1418,339.221619606878
2014,"other",1419,339.221619606878
2014,"other",1420,339.221619606878
2014,"other",1421,339.221619606878
2014,"other",1422,339.221619606878
2014,"other",1635,339.221619606878
2014,"other",1636,339.221619606878
2014,"other",1637,339.221619606878
2014,"other",1638,339.221619606878
2014,"other",1639,339.221619606878
2014,"other",1643,339.221619606878
2014,"other",1645,339.221619606878
2014,"other",1603,339.221619606878
2014,"other",1654,339.221619606878
2014,"other",1655,339.221619606878
2014,"other",1659,339.221619606878
2014,"other",1435,339.221619606878
2014,"other",1436,339.221619606878
2014,"other",1437,339.221619606878
2014,"other",1438,339.221619606878
2014,"other",1439,339.221619606878
2014,"other",1440,339.221619606878
2014,"other",1441,339.221619606878
2014,"other",1680,339.221619606878
2014,"other",1681,339.221619606878
2014,"other",1461,339.221619606878
2014,"other",1683,339.221619606878
2014,"other",1687,339.221619606878
2014,"other",1688,339.221619606878
2014,"other",1689,339.221619606878
2014,"other",1694,339.221619606878
2014,"other",1708,339.221619606878
2014,"other",1709,339.221619606878
2014,"other",1710,339.221619606878
2014,"other",1711,339.221619606878
2014,"other",1722,339.221619606878
2014,"other",1724,339.221619606878
2014,"other",1460,339.221619606878
2014,"other",1725,339.221619606878
2014,"other",1629,339.221619606878
2014,"other",1630,339.221619606878
2014,"other",1631,339.221619606878
2014,"other",1632,339.221619606878
2014,"other",1633,339.221619606878
2014,"other",1634,339.221619606878
2014,"other",1753,339.221619606878
2014,"other",1754,339.221619606878
2014,"other",1768,339.221619606878
2014,"other",1676,339.221619606878
2014,"other",1677,339.221619606878
2014,"other",1623,339.221619606878
2014,"other",1749,339.221619606878
2014,"other",1682,339.221619606878
2014,"other",1746,339.221619606878
2014,"other",1748,339.221619606878
2014,"other",1671,339.221619606878
2014,"other",1661,339.221619606878
2014,"other",1666,339.221619606878
2014,"other",1667,339.221619606878
2014,"other",2024,339.221619606878
2014,"other",1675,339.221619606878
2014,"other",1806,339.221619606878
2014,"other",1622,339.221619606878
2014,"other",1628,339.221619606878
2014,"other",1745,339.221619606878
2014,"other",1627,339.221619606878
2014,"other",1752,339.221619606878
2014,"other",1750,339.221619606878
2014,"other",1751,339.221619606878
2014,"other",1807,339.221619606878
2014,"other",1796,339.221619606878
2014,"other",1625,339.221619606878
2015,"1 block",1433,210.215168103463
2015,"1 block",1424,210.215168103463
2015,"1 block",1425,210.215168103463
2015,"1 block",1432,210.215168103463
2015,"1 block",1423,210.215168103463
2015,"1 block",1429,210.215168103463
2015,"1 block",1430,210.215168103463
2015,"1 block",1427,210.215168103463
2015,"1 block",1428,210.215168103463
2015,"1 block",1529,210.215168103463
2015,"1 block",1531,210.215168103463
2015,"1 block",1431,210.215168103463
2015,"1 block",1528,210.215168103463
2015,"1 block",1535,210.215168103463
2015,"1 block",1536,210.215168103463
2015,"1 block",1537,210.215168103463
2015,"1 block",1443,210.215168103463
2015,"1 block",1646,210.215168103463
2015,"1 block",1525,210.215168103463
2015,"1 block",1526,210.215168103463
2015,"1 block",1527,210.215168103463
2015,"1 block",1545,210.215168103463
2015,"1 block",1546,210.215168103463
2015,"1 block",1547,210.215168103463
2015,"1 block",1548,210.215168103463
2015,"1 block",1549,210.215168103463
2015,"1 block",1550,210.215168103463
2015,"1 block",1551,210.215168103463
2015,"1 block",1552,210.215168103463
2015,"1 block",1539,210.215168103463
2015,"1 block",1540,210.215168103463
2015,"1 block",1542,210.215168103463
2015,"1 block",1543,210.215168103463
2015,"1 block",1544,210.215168103463
2015,"1 block",1558,210.215168103463
2015,"1 block",1446,210.215168103463
2015,"1 block",1447,210.215168103463
2015,"1 block",1448,210.215168103463
2015,"1 block",1532,210.215168103463
2015,"1 block",1533,210.215168103463
2015,"1 block",1534,210.215168103463
2015,"1 block",1452,210.215168103463
2015,"1 block",1453,210.215168103463
2015,"1 block",1426,210.215168103463
2015,"1 block",1554,210.215168103463
2015,"1 block",1555,210.215168103463
2015,"1 block",1444,210.215168103463
2015,"1 block",1445,210.215168103463
2015,"1 block",1450,210.215168103463
2015,"1 block",1451,210.215168103463
2015,"1 block",1449,210.215168103463
2015,"1 block",1553,210.215168103463
2015,"1 block",1556,210.215168103463
2015,"1 block",1557,210.215168103463
2015,"2-3 blocks left",1405,215.060699405297
2015,"2-3 blocks left",1624,215.060699405297
2015,"2-3 blocks left",1410,215.060699405297
2015,"2-3 blocks left",1521,215.060699405297
2015,"2-3 blocks left",1524,215.060699405297
2015,"2-3 blocks left",1403,215.060699405297
2015,"2-3 blocks left",1404,215.060699405297
2015,"2-3 blocks left",1413,215.060699405297
2015,"2-3 blocks left",1522,215.060699405297
2015,"2-3 blocks left",1412,215.060699405297
2015,"2-3 blocks left",1523,215.060699405297
2015,"2-3 blocks left",1515,215.060699405297
2015,"2-3 blocks left",1516,215.060699405297
2015,"2-3 blocks left",1406,215.060699405297
2015,"2-3 blocks left",1514,215.060699405297
2015,"2-3 blocks left",1520,215.060699405297
2015,"2-3 blocks left",1409,215.060699405297
2015,"2-3 blocks left",1508,215.060699405297
2015,"2-3 blocks left",1411,215.060699405297
2015,"2-3 blocks left",1509,215.060699405297
2015,"2-3 blocks left",1510,215.060699405297
2015,"2-3 blocks left",1511,215.060699405297
2015,"2-3 blocks left",1512,215.060699405297
2015,"2-3 blocks left",1513,215.060699405297
2015,"2-3 blocks left",1408,215.060699405297
2015,"2-3 blocks left",1519,215.060699405297
2015,"2-3 blocks left",1517,215.060699405297
2015,"2-3 blocks left",1407,215.060699405297
2015,"2-3 blocks left",1518,215.060699405297
2015,"2 blocks right",1562,142.694319083828
2015,"2 blocks right",1560,142.694319083828
2015,"2 blocks right",1566,142.694319083828
2015,"2 blocks right",1570,142.694319083828
2015,"2 blocks right",1571,142.694319083828
2015,"2 blocks right",1567,142.694319083828
2015,"2 blocks right",1559,142.694319083828
2015,"2 blocks right",1464,142.694319083828
2015,"2 blocks right",1466,142.694319083828
2015,"2 blocks right",1467,142.694319083828
2015,"2 blocks right",1563,142.694319083828
2015,"2 blocks right",1564,142.694319083828
2015,"2 blocks right",1565,142.694319083828
2015,"2 blocks right",1471,142.694319083828
2015,"2 blocks right",1472,142.694319083828
2015,"2 blocks right",1473,142.694319083828
2015,"2 blocks right",1569,142.694319083828
2015,"2 blocks right",1470,142.694319083828
2015,"2 blocks right",1468,142.694319083828
2015,"2 blocks right",1469,142.694319083828
2015,"3-4 blocks right",1576,173.572322384001
2015,"3-4 blocks right",1590,173.572322384001
2015,"3-4 blocks right",1580,173.572322384001
2015,"3-4 blocks right",1577,173.572322384001
2015,"3-4 blocks right",1578,173.572322384001
2015,"3-4 blocks right",1579,173.572322384001
2015,"3-4 blocks right",1584,173.572322384001
2015,"3-4 blocks right",1585,173.572322384001
2015,"3-4 blocks right",1586,173.572322384001
2015,"3-4 blocks right",1589,173.572322384001
2015,"3-4 blocks right",1480,173.572322384001
2015,"3-4 blocks right",1483,173.572322384001
2015,"3-4 blocks right",1484,173.572322384001
2015,"3-4 blocks right",1485,173.572322384001
2015,"3-4 blocks right",1487,173.572322384001
2015,"3-4 blocks right",1489,173.572322384001
2015,"3-4 blocks right",1490,173.572322384001
2015,"3-4 blocks right",1581,173.572322384001
2015,"3-4 blocks right",1582,173.572322384001
2015,"3-4 blocks right",1583,173.572322384001
2015,"4-5 blocks left",1385,149.956035747241
2015,"4-5 blocks left",1390,149.956035747241
2015,"4-5 blocks left",1497,149.956035747241
2015,"4-5 blocks left",1383,149.956035747241
2015,"4-5 blocks left",1389,149.956035747241
2015,"4-5 blocks left",1507,149.956035747241
2015,"4-5 blocks left",1494,149.956035747241
2015,"4-5 blocks left",1393,149.956035747241
2015,"4-5 blocks left",1496,149.956035747241
2015,"4-5 blocks left",1602,149.956035747241
2015,"4-5 blocks left",1386,149.956035747241
2015,"4-5 blocks left",1384,149.956035747241
2015,"4-5 blocks left",1388,149.956035747241
2015,"4-5 blocks left",1502,149.956035747241
2015,"4-5 blocks left",1503,149.956035747241
2015,"4-5 blocks left",1504,149.956035747241
2015,"4-5 blocks left",1505,149.956035747241
2015,"4-5 blocks left",1506,149.956035747241
2015,"4-5 blocks left",1493,149.956035747241
2015,"4-5 blocks left",1498,149.956035747241
2015,"4-5 blocks left",1495,149.956035747241
2015,"4-5 blocks left",1501,149.956035747241
2015,"4-5 blocks left",1392,149.956035747241
2015,"4-5 blocks left",1492,149.956035747241
2015,"4-5 blocks left",1387,149.956035747241
2015,"4-5 blocks left",1391,149.956035747241
2015,"4-5 blocks left",1500,149.956035747241
2015,"4-5 blocks left",1491,149.956035747241
2015,"4-5 blocks left",1499,149.956035747241
2015,"other",1375,225.67100267055
2015,"other",1376,225.67100267055
2015,"other",1377,225.67100267055
2015,"other",1378,225.67100267055
2015,"other",1379,225.67100267055
2015,"other",1380,225.67100267055
2015,"other",1381,225.67100267055
2015,"other",1382,225.67100267055
2015,"other",1785,225.67100267055
2015,"other",1786,225.67100267055
2015,"other",1788,225.67100267055
2015,"other",1789,225.67100267055
2015,"other",1791,225.67100267055
2015,"other",1795,225.67100267055
2015,"other",1796,225.67100267055
2015,"other",1806,225.67100267055
2015,"other",1807,225.67100267055
2015,"other",1815,225.67100267055
2015,"other",1437,225.67100267055
2015,"other",1395,225.67100267055
2015,"other",1396,225.67100267055
2015,"other",1397,225.67100267055
2015,"other",1398,225.67100267055
2015,"other",1399,225.67100267055
2015,"other",1400,225.67100267055
2015,"other",1401,225.67100267055
2015,"other",1402,225.67100267055
2015,"other",1608,225.67100267055
2015,"other",1611,225.67100267055
2015,"other",1613,225.67100267055
2015,"other",1614,225.67100267055
2015,"other",1615,225.67100267055
2015,"other",1621,225.67100267055
2015,"other",1622,225.67100267055
2015,"other",1456,225.67100267055
2015,"other",1457,225.67100267055
2015,"other",1458,225.67100267055
2015,"other",1460,225.67100267055
2015,"other",1415,225.67100267055
2015,"other",1416,225.67100267055
2015,"other",1417,225.67100267055
2015,"other",1418,225.67100267055
2015,"other",1419,225.67100267055
2015,"other",1420,225.67100267055
2015,"other",1421,225.67100267055
2015,"other",1422,225.67100267055
2015,"other",1639,225.67100267055
2015,"other",1643,225.67100267055
2015,"other",1475,225.67100267055
2015,"other",1645,225.67100267055
2015,"other",1680,225.67100267055
2015,"other",1655,225.67100267055
2015,"other",1659,225.67100267055
2015,"other",1660,225.67100267055
2015,"other",1661,225.67100267055
2015,"other",1665,225.67100267055
2015,"other",1667,225.67100267055
2015,"other",1436,225.67100267055
2015,"other",1673,225.67100267055
2015,"other",1438,225.67100267055
2015,"other",1439,225.67100267055
2015,"other",1440,225.67100267055
2015,"other",1441,225.67100267055
2015,"other",1748,225.67100267055
2015,"other",1681,225.67100267055
2015,"other",1603,225.67100267055
2015,"other",1607,225.67100267055
2015,"other",1689,225.67100267055
2015,"other",1709,225.67100267055
2015,"other",1710,225.67100267055
2015,"other",1711,225.67100267055
2015,"other",1715,225.67100267055
2015,"other",1722,225.67100267055
2015,"other",1724,225.67100267055
2015,"other",1745,225.67100267055
2015,"other",1746,225.67100267055
2015,"other",1644,225.67100267055
2015,"other",1749,225.67100267055
2015,"other",1461,225.67100267055
2015,"other",1630,225.67100267055
2015,"other",1631,225.67100267055
2015,"other",1632,225.67100267055
2015,"other",1633,225.67100267055
2015,"other",1634,225.67100267055
2015,"other",1635,225.67100267055
2015,"other",1638,225.67100267055
2015,"other",1773,225.67100267055
2015,"other",1774,225.67100267055
2015,"other",1783,225.67100267055
2015,"other",1677,225.67100267055
2015,"other",1752,225.67100267055
2015,"other",1625,225.67100267055
2015,"other",1683,225.67100267055
2015,"other",1687,225.67100267055
2015,"other",1770,225.67100267055
2015,"other",1753,225.67100267055
2015,"other",1754,225.67100267055
2015,"other",1671,225.67100267055
2015,"other",1623,225.67100267055
2015,"other",1674,225.67100267055
2015,"other",1675,225.67100267055
2015,"other",1676,225.67100267055
2015,"other",1751,225.67100267055
2015,"other",1629,225.67100267055
2015,"other",1771,225.67100267055
2015,"other",1750,225.67100267055
2015,"other",1768,225.67100267055
2015,"other",1627,225.67100267055
2016,"1 block",1428,193.458540168217
2016,"1 block",1424,193.458540168217
2016,"1 block",1425,193.458540168217
2016,"1 block",1430,193.458540168217
2016,"1 block",1427,193.458540168217
2016,"1 block",1429,193.458540168217
2016,"1 block",1433,193.458540168217
2016,"1 block",1431,193.458540168217
2016,"1 block",1646,193.458540168217
2016,"1 block",1432,193.458540168217
2016,"1 block",1423,193.458540168217
2016,"1 block",1538,193.458540168217
2016,"1 block",1525,193.458540168217
2016,"1 block",1526,193.458540168217
2016,"1 block",1527,193.458540168217
2016,"1 block",1528,193.458540168217
2016,"1 block",1529,193.458540168217
2016,"1 block",1530,193.458540168217
2016,"1 block",1546,193.458540168217
2016,"1 block",1547,193.458540168217
2016,"1 block",1548,193.458540168217
2016,"1 block",1549,193.458540168217
2016,"1 block",1550,193.458540168217
2016,"1 block",1551,193.458540168217
2016,"1 block",1552,193.458540168217
2016,"1 block",1539,193.458540168217
2016,"1 block",1540,193.458540168217
2016,"1 block",1542,193.458540168217
2016,"1 block",1543,193.458540168217
2016,"1 block",1544,193.458540168217
2016,"1 block",1545,193.458540168217
2016,"1 block",1446,193.458540168217
2016,"1 block",1531,193.458540168217
2016,"1 block",1532,193.458540168217
2016,"1 block",1533,193.458540168217
2016,"1 block",1534,193.458540168217
2016,"1 block",1535,193.458540168217
2016,"1 block",1536,193.458540168217
2016,"1 block",1537,193.458540168217
2016,"1 block",1553,193.458540168217
2016,"1 block",1554,193.458540168217
2016,"1 block",1443,193.458540168217
2016,"1 block",1444,193.458540168217
2016,"1 block",1445,193.458540168217
2016,"1 block",1450,193.458540168217
2016,"1 block",1447,193.458540168217
2016,"1 block",1448,193.458540168217
2016,"1 block",1449,193.458540168217
2016,"1 block",1451,193.458540168217
2016,"1 block",1452,193.458540168217
2016,"1 block",1453,193.458540168217
2016,"1 block",1555,193.458540168217
2016,"1 block",1556,193.458540168217
2016,"2-3 blocks left",1409,187.837894912909
2016,"2-3 blocks left",1410,187.837894912909
2016,"2-3 blocks left",1411,187.837894912909
2016,"2-3 blocks left",1412,187.837894912909
2016,"2-3 blocks left",1413,187.837894912909
2016,"2-3 blocks left",1624,187.837894912909
2016,"2-3 blocks left",1511,187.837894912909
2016,"2-3 blocks left",1403,187.837894912909
2016,"2-3 blocks left",1404,187.837894912909
2016,"2-3 blocks left",1405,187.837894912909
2016,"2-3 blocks left",1407,187.837894912909
2016,"2-3 blocks left",1408,187.837894912909
2016,"2-3 blocks left",1523,187.837894912909
2016,"2-3 blocks left",1524,187.837894912909
2016,"2-3 blocks left",1514,187.837894912909
2016,"2-3 blocks left",1515,187.837894912909
2016,"2-3 blocks left",1512,187.837894912909
2016,"2-3 blocks left",1513,187.837894912909
2016,"2-3 blocks left",1519,187.837894912909
2016,"2-3 blocks left",1406,187.837894912909
2016,"2-3 blocks left",1517,187.837894912909
2016,"2-3 blocks left",1518,187.837894912909
2016,"2-3 blocks left",1510,187.837894912909
2016,"2-3 blocks left",1508,187.837894912909
2016,"2-3 blocks left",1509,187.837894912909
2016,"2-3 blocks left",1522,187.837894912909
2016,"2-3 blocks left",1520,187.837894912909
2016,"2-3 blocks left",1516,187.837894912909
2016,"2-3 blocks left",1521,187.837894912909
2016,"2 blocks right",1562,148.811002177423
2016,"2 blocks right",1570,148.811002177423
2016,"2 blocks right",1571,148.811002177423
2016,"2 blocks right",1559,148.811002177423
2016,"2 blocks right",1560,148.811002177423
2016,"2 blocks right",1563,148.811002177423
2016,"2 blocks right",1564,148.811002177423
2016,"2 blocks right",1565,148.811002177423
2016,"2 blocks right",1566,148.811002177423
2016,"2 blocks right",1567,148.811002177423
2016,"2 blocks right",1568,148.811002177423
2016,"2 blocks right",1569,148.811002177423
2016,"2 blocks right",1471,148.811002177423
2016,"2 blocks right",1472,148.811002177423
2016,"2 blocks right",1473,148.811002177423
2016,"2 blocks right",1465,148.811002177423
2016,"2 blocks right",1466,148.811002177423
2016,"2 blocks right",1467,148.811002177423
2016,"2 blocks right",1464,148.811002177423
2016,"2 blocks right",1469,148.811002177423
2016,"2 blocks right",1470,148.811002177423
2016,"2 blocks right",1468,148.811002177423
2016,"3-4 blocks right",1579,93.6506567240214
2016,"3-4 blocks right",1577,93.6506567240214
2016,"3-4 blocks right",1578,93.6506567240214
2016,"3-4 blocks right",1589,93.6506567240214
2016,"3-4 blocks right",1590,93.6506567240214
2016,"3-4 blocks right",1576,93.6506567240214
2016,"3-4 blocks right",1483,93.6506567240214
2016,"3-4 blocks right",1484,93.6506567240214
2016,"3-4 blocks right",1487,93.6506567240214
2016,"3-4 blocks right",1489,93.6506567240214
2016,"3-4 blocks right",1580,93.6506567240214
2016,"3-4 blocks right",1581,93.6506567240214
2016,"3-4 blocks right",1582,93.6506567240214
2016,"3-4 blocks right",1583,93.6506567240214
2016,"3-4 blocks right",1584,93.6506567240214
2016,"3-4 blocks right",1585,93.6506567240214
2016,"3-4 blocks right",1586,93.6506567240214
2016,"4-5 blocks left",1384,126.858859076275
2016,"4-5 blocks left",1383,126.858859076275
2016,"4-5 blocks left",1389,126.858859076275
2016,"4-5 blocks left",1393,126.858859076275
2016,"4-5 blocks left",1497,126.858859076275
2016,"4-5 blocks left",1499,126.858859076275
2016,"4-5 blocks left",1385,126.858859076275
2016,"4-5 blocks left",1386,126.858859076275
2016,"4-5 blocks left",1602,126.858859076275
2016,"4-5 blocks left",1388,126.858859076275
2016,"4-5 blocks left",1505,126.858859076275
2016,"4-5 blocks left",1506,126.858859076275
2016,"4-5 blocks left",1507,126.858859076275
2016,"4-5 blocks left",1391,126.858859076275
2016,"4-5 blocks left",1392,126.858859076275
2016,"4-5 blocks left",1495,126.858859076275
2016,"4-5 blocks left",1496,126.858859076275
2016,"4-5 blocks left",1498,126.858859076275
2016,"4-5 blocks left",1504,126.858859076275
2016,"4-5 blocks left",1500,126.858859076275
2016,"4-5 blocks left",1501,126.858859076275
2016,"4-5 blocks left",1387,126.858859076275
2016,"4-5 blocks left",1493,126.858859076275
2016,"4-5 blocks left",1491,126.858859076275
2016,"4-5 blocks left",1492,126.858859076275
2016,"4-5 blocks left",1390,126.858859076275
2016,"4-5 blocks left",1502,126.858859076275
2016,"4-5 blocks left",1494,126.858859076275
2016,"4-5 blocks left",1503,126.858859076275
2016,"other",1375,226.592623940914
2016,"other",1376,226.592623940914
2016,"other",1377,226.592623940914
2016,"other",1378,226.592623940914
2016,"other",1379,226.592623940914
2016,"other",1380,226.592623940914
2016,"other",1381,226.592623940914
2016,"other",1382,226.592623940914
2016,"other",1783,226.592623940914
2016,"other",1784,226.592623940914
2016,"other",1785,226.592623940914
2016,"other",1786,226.592623940914
2016,"other",1788,226.592623940914
2016,"other",1789,226.592623940914
2016,"other",1795,226.592623940914
2016,"other",1796,226.592623940914
2016,"other",1806,226.592623940914
2016,"other",1807,226.592623940914
2016,"other",1808,226.592623940914
2016,"other",1395,226.592623940914
2016,"other",1396,226.592623940914
2016,"other",1397,226.592623940914
2016,"other",1398,226.592623940914
2016,"other",1399,226.592623940914
2016,"other",1400,226.592623940914
2016,"other",1401,226.592623940914
2016,"other",1402,226.592623940914
2016,"other",1614,226.592623940914
2016,"other",1615,226.592623940914
2016,"other",1616,226.592623940914
2016,"other",1621,226.592623940914
2016,"other",1622,226.592623940914
2016,"other",1623,226.592623940914
2016,"other",1455,226.592623940914
2016,"other",1456,226.592623940914
2016,"other",1457,226.592623940914
2016,"other",1458,226.592623940914
2016,"other",1460,226.592623940914
2016,"other",1415,226.592623940914
2016,"other",1416,226.592623940914
2016,"other",1417,226.592623940914
2016,"other",1418,226.592623940914
2016,"other",1419,226.592623940914
2016,"other",1420,226.592623940914
2016,"other",1421,226.592623940914
2016,"other",1422,226.592623940914
2016,"other",1638,226.592623940914
2016,"other",1643,226.592623940914
2016,"other",1644,226.592623940914
2016,"other",1645,226.592623940914
2016,"other",1603,226.592623940914
2016,"other",1660,226.592623940914
2016,"other",1661,226.592623940914
2016,"other",1665,226.592623940914
2016,"other",1666,226.592623940914
2016,"other",1667,226.592623940914
2016,"other",1436,226.592623940914
2016,"other",1437,226.592623940914
2016,"other",1438,226.592623940914
2016,"other",1439,226.592623940914
2016,"other",1440,226.592623940914
2016,"other",1441,226.592623940914
2016,"other",1681,226.592623940914
2016,"other",1746,226.592623940914
2016,"other",1604,226.592623940914
2016,"other",1607,226.592623940914
2016,"other",1608,226.592623940914
2016,"other",1689,226.592623940914
2016,"other",1708,226.592623940914
2016,"other",1709,226.592623940914
2016,"other",1710,226.592623940914
2016,"other",1711,226.592623940914
2016,"other",1715,226.592623940914
2016,"other",1722,226.592623940914
2016,"other",1724,226.592623940914
2016,"other",1745,226.592623940914
2016,"other",1625,226.592623940914
2016,"other",1748,226.592623940914
2016,"other",1461,226.592623940914
2016,"other",1631,226.592623940914
2016,"other",1632,226.592623940914
2016,"other",1633,226.592623940914
2016,"other",1634,226.592623940914
2016,"other",1635,226.592623940914
2016,"other",1636,226.592623940914
2016,"other",1637,226.592623940914
2016,"other",1773,226.592623940914
2016,"other",1774,226.592623940914
2016,"other",1775,226.592623940914
2016,"other",1688,226.592623940914
2016,"other",1682,226.592623940914
2016,"other",1683,226.592623940914
2016,"other",1687,226.592623940914
2016,"other",1674,226.592623940914
2016,"other",1751,226.592623940914
2016,"other",1752,226.592623940914
2016,"other",1672,226.592623940914
2016,"other",1680,226.592623940914
2016,"other",1675,226.592623940914
2016,"other",1676,226.592623940914
2016,"other",1677,226.592623940914
2016,"other",1749,226.592623940914
2016,"other",1750,226.592623940914
2016,"other",1627,226.592623940914
2016,"other",1628,226.592623940914
2016,"other",1753,226.592623940914
2016,"other",1754,226.592623940914
2016,"other",1630,226.592623940914
2016,"other",1772,226.592623940914
2016,"other",1767,226.592623940914
2016,"other",1629,226.592623940914
2017,"1 block",1429,168.988018616573
2017,"1 block",1424,168.988018616573
2017,"1 block",1425,168.988018616573
2017,"1 block",1432,168.988018616573
2017,"1 block",1646,168.988018616573
2017,"1 block",1430,168.988018616573
2017,"1 block",1427,168.988018616573
2017,"1 block",1428,168.988018616573
2017,"1 block",1530,168.988018616573
2017,"1 block",1433,168.988018616573
2017,"1 block",1431,168.988018616573
2017,"1 block",1529,168.988018616573
2017,"1 block",1423,168.988018616573
2017,"1 block",1536,168.988018616573
2017,"1 block",1537,168.988018616573
2017,"1 block",1426,168.988018616573
2017,"1 block",1525,168.988018616573
2017,"1 block",1526,168.988018616573
2017,"1 block",1527,168.988018616573
2017,"1 block",1528,168.988018616573
2017,"1 block",1545,168.988018616573
2017,"1 block",1546,168.988018616573
2017,"1 block",1547,168.988018616573
2017,"1 block",1548,168.988018616573
2017,"1 block",1549,168.988018616573
2017,"1 block",1550,168.988018616573
2017,"1 block",1551,168.988018616573
2017,"1 block",1552,168.988018616573
2017,"1 block",1539,168.988018616573
2017,"1 block",1540,168.988018616573
2017,"1 block",1542,168.988018616573
2017,"1 block",1543,168.988018616573
2017,"1 block",1544,168.988018616573
2017,"1 block",1445,168.988018616573
2017,"1 block",1446,168.988018616573
2017,"1 block",1447,168.988018616573
2017,"1 block",1531,168.988018616573
2017,"1 block",1532,168.988018616573
2017,"1 block",1533,168.988018616573
2017,"1 block",1534,168.988018616573
2017,"1 block",1535,168.988018616573
2017,"1 block",1453,168.988018616573
2017,"1 block",1553,168.988018616573
2017,"1 block",1554,168.988018616573
2017,"1 block",1443,168.988018616573
2017,"1 block",1444,168.988018616573
2017,"1 block",1557,168.988018616573
2017,"1 block",1450,168.988018616573
2017,"1 block",1451,168.988018616573
2017,"1 block",1448,168.988018616573
2017,"1 block",1449,168.988018616573
2017,"1 block",1452,168.988018616573
2017,"1 block",1556,168.988018616573
2017,"1 block",1555,168.988018616573
2017,"2-3 blocks left",1624,171.951002793672
2017,"2-3 blocks left",1413,171.951002793672
2017,"2-3 blocks left",1404,171.951002793672
2017,"2-3 blocks left",1410,171.951002793672
2017,"2-3 blocks left",1403,171.951002793672
2017,"2-3 blocks left",1409,171.951002793672
2017,"2-3 blocks left",1511,171.951002793672
